,bookId,status,tags,score,scorerCount,title,author,cover,countWord,updateAt,caseId
1,236709,0,"['宅文', '科幻无限']",5.6,11,从火影开始追求永生,294586,雨清宵,https://c1.kuangxiangit.com/uploads/allimg/c200623/23-06-20125426-87361.jpg,2020-09-28T04:28:39.000Z,0
2,237042,0,"['宅文', '都市青春']",4.4,12,和平世界的超能穿越者,590081,星期五的渡鸦,https://c1.kuangxiangit.com/uploads/allimg/c200804/04-08-20165724-50262-100186963.jpg,2020-09-28T04:29:38.000Z,0
3,236504,0,"['宅文', '科幻无限']",0.0,2,薪王，加入战斗,324554,南镜,https://c1.kuangxiangit.com/uploads/allimg/c200731/31-07-20205737-21768-100185484.jpg,2020-09-28T05:24:50.000Z,0
4,236518,0,"['宅文', '灵异未知']",0.0,1,清秋院神秘物语,201705,新叶道君,https://c1.kuangxiangit.com/uploads/allimg/c200710/10-07-20233449-54796.jpg,2020-09-17T15:15:56.000Z,0
5,236577,0,"['宅文', '都市青春']",0.0,1,我让东京不太冷,288375,星屑也是屑,https://c1.kuangxiangit.com/uploads/allimg/c200915/15-09-20223012-23806-100181921.jpg,2020-09-27T11:14:43.000Z,0
6,236583,0,"['宅文', '玄幻奇幻']",0.0,2,鲲背上的青丘之国,237880,乱雨残荷,https://c1.kuangxiangit.com/uploads/allimg/c200904/04-09-20184853-64627-100189530.jpg,2020-09-16T10:49:57.000Z,0
7,236729,0,"['宅文', '科幻无限']",0.0,0,女子高中生偶像的新世界回忆,141284,财叔,https://c1.kuangxiangit.com/uploads/allimg/c200725/25-07-20215101-26230-100189517.jpg,2020-09-26T02:00:01.000Z,0
8,236737,0,"['宅文', '科幻无限']",0.0,2,我的老爸是木叶锅王,240950,巫妖小明,https://c1.kuangxiangit.com/uploads/allimg/c200626/26-06-20101502-12454.jpg,2020-09-27T11:17:52.000Z,0
9,236742,0,"['宅文', '都市青春']",0.0,2,我老婆回来了,288911,淡味奶昔,https://c1.kuangxiangit.com/uploads/allimg/c200707/07-07-20154238-53167.jpg,2020-09-27T17:08:31.000Z,0
10,236762,0,"['宅文', '科幻无限']",0.0,2,帝国建立手册,919177,随记观察者117,https://c1.kuangxiangit.com/uploads/allimg/c190315/15-03-19165627-85486-100047783.jpg,2020-09-25T13:41:30.000Z,0
11,236898,0,"['宅文', '科幻无限']",0.0,0,海贼王的男人,370107,失明无梅,https://c1.kuangxiangit.com/uploads/allimg/c200724/24-07-20192015-61945-100183035.jpg,2020-09-26T14:39:46.000Z,0
12,236899,0,"['宅文', '玄幻奇幻']",0.0,0,恶役女皇只想安静的当个工厂长,355562,炫煌,https://c1.kuangxiangit.com/uploads/allimg/c200827/27-08-20231624-70727-100182937.jpg,2020-09-27T19:11:07.000Z,0
13,236973,0,"['宅文', '仙侠武侠']",0.0,0,牛魔世无双,378792,咸中贤,https://c1.kuangxiangit.com/uploads/allimg/c200901/01-09-20213416-38669-100189437.jpg,2020-09-27T15:00:33.000Z,0
14,237158,0,"['宅文', '科幻无限']",0.0,2,无限综漫之武神,513184,青丝撩人心,https://c1.kuangxiangit.com/uploads/allimg/c200601/01-06-20232739-26265-100174847.jpg,2020-09-27T16:36:17.000Z,0
15,237159,0,"['宅文', '科幻无限']",0.0,0,幻想乡的星露谷物语,384880,皮皮绅,https://c1.kuangxiangit.com/uploads/allimg/c200117/17-01-20181403-57780-100143503.jpg,2020-09-25T11:43:43.000Z,0
16,237244,0,"['宅文', '科幻无限']",0.0,2,铁血把妹王,359522,食草龙,https://c1.kuangxiangit.com/uploads/allimg/c200716/16-07-20055418-49298.jpg,2020-09-26T22:15:00.000Z,0
17,237298,0,"['宅文', '玄幻奇幻']",0.0,2,恶役就不能当好人吗？,405380,土豆发动姬,https://c1.kuangxiangit.com/uploads/allimg/c200806/06-08-20154148-65600-100186347.jpg,2020-09-15T17:22:23.000Z,0
18,237322,0,"['宅文', '科幻无限']",0.0,0,数码宝贝之我八神太一的妹妹不可能是疾风,873521,極星之白羽,https://c1.kuangxiangit.com/uploads/allimg/c200717/17-07-20143539-46120-100155394.jpg,2020-09-27T14:48:15.000Z,0
19,237404,0,"['宅文', '科幻无限']",0.0,4,我，主人公，绝不做舔狗,210838,热度风,https://c1.kuangxiangit.com/uploads/allimg/c200803/03-08-20180409-73763.jpg,2020-09-15T21:51:12.000Z,0
0,238618,0,"['宅文', '仙侠武侠']",4.7,17,一本正经的仙侠世界里我该如何求得长生,544566,强人锁男,https://c1.kuangxiangit.com/uploads/allimg/c200616/16-06-20214524-40471-100165696.jpg,2020-09-27T21:01:35.000Z,0
1,237405,0,"['宅文', '科幻无限']",0.0,8,这个御主没良心,641320,肥宅鸭鸭头,https://c1.kuangxiangit.com/uploads/allimg/c200620/20-06-20123422-27134.jpg,2020-09-27T14:00:54.000Z,0
2,237438,0,"['宅文', '科幻无限']",0.0,0,沉迷扮演的我貌似把世界画风搞歪了,519385,弦,https://c1.kuangxiangit.com/uploads/allimg/c200602/02-06-20190550-58221-100174030.jpg,2020-09-27T18:30:12.000Z,0
3,237447,0,"['宅文', '玄幻奇幻']",0.0,2,我在赛博当神秘学大佬,311351,歧路狂歌,https://c1.kuangxiangit.com/uploads/allimg/c200717/17-07-20184938-70724-100187650.jpg,2020-09-27T16:36:16.000Z,0
4,237589,0,"['宅文', '仙侠武侠']",0.0,4,女友都是聊斋妖怪,343018,无相御龙,https://c1.kuangxiangit.com/uploads/allimg/c200729/29-07-20220602-49971-100180866.jpg,2020-09-23T19:28:41.000Z,0
5,237746,0,"['宅文', '科幻无限']",0.0,2,天命主教奥托加入群聊,247749,有缘无分,https://c1.kuangxiangit.com/uploads/allimg/c200717/17-07-20170440-60127-100187613.jpg,2020-09-06T11:09:27.000Z,0
6,237809,0,"['宅文', '玄幻奇幻']",0.0,2,种田就送老婆的异世界你喜欢吗？,512937,鱼沉香,https://c1.kuangxiangit.com/uploads/allimg/c200723/23-07-20155505-6275-100183818.jpg,2020-09-27T16:33:03.000Z,0
7,237831,0,"['宅文', '都市青春']",0.0,6,我的漫画家女友,459063,二营长,https://c1.kuangxiangit.com/uploads/allimg/c200628/28-06-20002735-13812-100182440.jpg,2020-09-28T03:00:02.000Z,0
8,238041,0,"['宅文', '都市青春']",0.0,6,我，比企谷，邪神收容,361613,白袍安在,https://c1.kuangxiangit.com/uploads/allimg/c200803/03-08-20123932-68956-100186621.jpg,2020-09-27T20:42:42.000Z,0
9,238145,0,"['宅文', '灵异未知']",0.0,1,不可名状的侦查员,364097,星图录,https://c1.kuangxiangit.com/uploads/allimg/c200808/08-08-20113633-74332-100180385.jpg,2020-09-18T09:23:59.000Z,0
10,238213,0,"['宅文', '都市青春']",0.0,0,东京游戏制作人,548243,西厢浅语,https://c1.kuangxiangit.com/uploads/allimg/c200519/19-05-20172845-78488.jpg,2020-09-27T20:57:55.000Z,0
11,238246,0,"['宅文', '都市青春']",0.0,0,我和玛修返老还童了,278397,饼干不咸,https://c1.kuangxiangit.com/uploads/allimg/c200615/15-06-20213104-26760-100179564.jpg,2020-09-20T00:11:19.000Z,0
12,238301,0,"['宅文', '科幻无限']",0.0,2,宇智波佐助是个弓兵,560413,泰坦新星,https://c1.kuangxiangit.com/uploads/allimg/c200924/24-09-20215906-4256-100169286.jpg,2020-09-27T13:57:32.000Z,0
13,238318,0,"['宅文', '玄幻奇幻']",0.0,3,不当舔狗的我立于不败之地,198479,没有鱼的季节,https://c1.kuangxiangit.com/uploads/allimg/c200805/05-08-20173110-84772.jpg,2020-09-09T21:53:13.000Z,0
14,238333,0,"['宅文', '科幻无限']",0.0,2,火影咸鱼忍者，我在木叶的悠闲生活,401726,白色路由器,https://c1.kuangxiangit.com/uploads/allimg/c200709/09-07-20132003-54358-100184587.jpg,2020-09-27T16:27:40.000Z,0
15,238356,0,"['宅文', '科幻无限']",0.0,1,奥特世界里的怪兽大师,313827,零最大,https://c1.kuangxiangit.com/uploads/allimg/c200527/27-05-20154707-60595-100174898.jpg,2020-09-26T22:30:02.000Z,0
16,238531,0,"['宅文', '玄幻奇幻']",0.0,0,奥尔加团长停不下来的异世界之旅,286028,紫纳言,https://c1.kuangxiangit.com/uploads/allimg/c200724/24-07-20085141-33183-100183806.jpg,2020-09-27T13:09:21.000Z,0
17,238675,0,"['宅文', '都市青春']",0.0,9,黑色相簿,489304,赫莱尔,https://c1.kuangxiangit.com/uploads/allimg/c200726/26-07-20082322-40894.jpg,2020-09-27T16:29:29.000Z,0
18,238684,0,"['宅文', '科幻无限']",0.0,0,与舰娘的人生,281347,素色水晶,https://c1.kuangxiangit.com/uploads/allimg/c200201/01-02-20162510-28654.jpg,2020-09-26T07:04:22.000Z,0
19,238764,0,"['宅文', '科幻无限']",0.0,2,女伯爵阁下的农机改装手册,155942,史莱姆骑骑士,https://c1.kuangxiangit.com/uploads/allimg/c200815/15-08-20023038-71973-100194851.jpg,2020-09-27T15:59:15.000Z,0
0,239417,0,"['宅文', '玄幻奇幻']",8.6,12,异常纪,121389,失落节操,https://c1.kuangxiangit.com/uploads/allimg/c200605/05-06-20095046-28591-100176996.jpg,2020-09-27T00:15:25.000Z,0
1,239792,0,"['宅文', '仙侠武侠']",5.1,13,你也配修仙？,216446,定制阿莱型,https://c1.kuangxiangit.com/uploads/allimg/c200813/13-08-20175553-3903.jpg,2020-09-27T15:58:24.000Z,0
2,238880,0,"['宅文', '玄幻奇幻']",0.0,3,更新一章，就升一级！？,300673,氵,https://c1.kuangxiangit.com/uploads/allimg/c200816/16-08-20003831-71545-100189090.jpg,2020-09-27T16:00:02.000Z,0
3,238968,0,"['宅文', '免费同人']",0.0,0,卫宫士郎，行走于崩坏的大地,701845,彼岸心音,https://c1.kuangxiangit.com/uploads/allimg/c200713/13-07-20224154-85369-100124319.jpg,2020-09-27T06:40:43.000Z,0
4,238989,0,"['宅文', '玄幻奇幻']",0.0,1,不会真有人不把我当女仆吧？,283439,阿唐本唐,https://c1.kuangxiangit.com/uploads/allimg/c200724/24-07-20175227-82685-100189672.jpg,2020-09-27T16:40:01.000Z,0
5,239032,0,"['宅文', '科幻无限']",0.0,2,不会真有人想当奥特曼吧,126890,殁言,https://c1.kuangxiangit.com/uploads/allimg/c200812/12-08-20180304-24448.jpg,2020-09-27T15:35:40.000Z,0
6,239033,0,"['宅文', '科幻无限']",0.0,0,奇怪的伊莉雅增加了,258320,鸠条凌零莲,https://c1.kuangxiangit.com/uploads/allimg/c200811/11-08-20232022-44652-100180418.jpg,2020-09-03T04:03:10.000Z,0
7,239054,0,"['宅文', '玄幻奇幻']",0.0,1,哥斯拉的异界生活,322916,卢瑟.哈肯,https://c1.kuangxiangit.com/uploads/allimg/c200101/01-01-20114919-3685-100141688.jpg,2020-09-27T18:09:22.000Z,0
8,239067,0,"['宅文', '科幻无限']",0.0,2,龟仙流传人佐助,313350,二二彬,https://c1.kuangxiangit.com/uploads/allimg/c200806/06-08-20131551-49573-100193134.jpg,2020-09-27T23:50:02.000Z,0
9,239069,0,"['宅文', '都市青春']",0.0,1,我，迪迦，怪兽宇宙！,304785,向胃猛冲,https://c1.kuangxiangit.com/uploads/allimg/c200729/29-07-20174311-34264.jpg,2020-09-27T22:10:01.000Z,0
10,239125,0,"['宅文', '仙侠武侠']",0.0,0,大师兄捡到了剧本之后,259610,个个方,https://c1.kuangxiangit.com/uploads/allimg/c200731/31-07-20204851-31754-100184539.jpg,2020-09-27T14:42:24.000Z,0
11,239210,0,"['宅文', '历史军事']",0.0,6,萌娘信长之野望,391851,变化无穷,https://c1.kuangxiangit.com/uploads/allimg/c200721/21-07-20175454-14302.jpg,2020-09-28T04:00:02.000Z,0
12,239274,0,"['宅文', '都市青春']",0.0,2,石上优不想被五等分,237436,路過的中二少年,https://c1.kuangxiangit.com/uploads/allimg/c200702/02-07-20225738-50830-100182561.jpg,2020-09-27T11:24:33.000Z,0
13,239514,0,"['宅文', '都市青春']",0.0,5,她们都想要复仇,267849,纯白的桔子,https://c1.kuangxiangit.com/uploads/allimg/c200821/21-08-20153027-49955-100190366.jpg,2020-09-27T16:43:09.000Z,0
14,239558,0,"['宅文', '科幻无限']",0.0,8,我要碾碎你的星球,351608,伏特加与奶茶,https://c1.kuangxiangit.com/uploads/allimg/c200706/06-07-20143545-76515-100183222.jpg,2020-09-28T01:50:02.000Z,0
15,239659,0,"['宅文', '玄幻奇幻']",0.0,6,没有人比我更懂柯学,172353,平平无奇咕咕陈,https://c1.kuangxiangit.com/uploads/allimg/c200921/21-09-20141348-72639-100196929.jpg,2020-09-28T04:00:02.000Z,0
16,239705,0,"['宅文', '科幻无限']",0.0,2,这个世界只有我懂二次元！,132343,牛肉面,https://c1.kuangxiangit.com/uploads/allimg/c200825/25-08-20135609-79773-100193840.jpg,2020-09-08T21:26:11.000Z,0
17,239795,0,"['宅文', '玄幻奇幻']",0.0,0,魔尊大人想要当个好女人,197367,凯兰卓斯,https://c1.kuangxiangit.com/uploads/allimg/c200720/20-07-20171250-14898.jpg,2020-09-27T16:01:13.000Z,0
18,239883,0,"['宅文', '灵异未知']",0.0,2,我，生化魔人，扎克王,208431,老骨头,https://c1.kuangxiangit.com/uploads/allimg/c200828/28-08-20005433-74663-100193084.jpg,2020-09-24T23:57:52.000Z,0
19,239904,0,"['宅文', '历史军事']",0.0,0,二战之钢铁奏鸣曲,524795,类星体,https://c1.kuangxiangit.com/uploads/allimg/c191219/19-12-19132314-80173-100139910.jpg,2020-09-26T17:48:02.000Z,0
0,240486,0,"['宅文', '科幻无限']",4.9,19,这是我的忍者之旅,290302,沙罗双树,https://c1.kuangxiangit.com/uploads/allimg/c200818/18-08-20231346-33946-100195971.jpg,2020-09-28T05:28:18.000Z,0
1,240217,0,"['宅文', '灵异未知']",3.8,14,修罗场玩家,322369,时九命,https://c1.kuangxiangit.com/uploads/allimg/c200807/07-08-20164558-90060-100184896.jpg,2020-09-27T18:34:40.000Z,0
2,239995,0,"['宅文', '科幻无限']",0.0,0,没错，都是我叫过来的,172633,请假条,https://c1.kuangxiangit.com/uploads/allimg/c200731/31-07-20150027-68917-100191434.jpg,2020-09-25T02:00:01.000Z,0
3,240019,0,"['宅文', '都市青春']",0.0,3,女人哪有游戏好玩！,344297,竹林七媛菲特殿下,https://c1.kuangxiangit.com/uploads/allimg/c200708/08-07-20175316-83861.jpg,2020-09-27T18:58:05.000Z,0
4,240021,0,"['宅文', '科幻无限']",0.0,1,卿本恶人，奈何病弱,865306,荇枫,https://c1.kuangxiangit.com/uploads/allimg/c190706/06-07-19005515-62312-100056612.jpg,2020-09-07T12:42:29.000Z,0
5,240044,0,"['宅文', '都市青春']",0.0,0,我可能穿越了,994796,碧落苍瞳,https://c1.kuangxiangit.com/uploads/allimg/c191007/07-10-19175734-4353-100083236.jpg,2020-09-21T14:13:29.000Z,0
6,240065,0,"['宅文', '玄幻奇幻']",0.0,0,旅行狐狸,137844,千崎真央,https://c1.kuangxiangit.com/uploads/allimg/c200824/24-08-20231023-7045.jpg,2020-09-28T01:00:01.000Z,0
7,240070,0,"['宅文', '玄幻奇幻']",0.0,5,别再召唤我啦！,331356,不是浪迹,https://c1.kuangxiangit.com/uploads/allimg/c200809/09-08-20121433-76209-100193427.jpg,2020-09-27T15:50:01.000Z,0
8,240136,0,"['宅文', '科幻无限']",0.0,0,没有人比我更懂沙雕,109622,夜弹月下琴,https://c1.kuangxiangit.com/uploads/allimg/c200901/01-09-20140258-9552-100197846.jpg,2020-09-27T19:03:59.000Z,0
9,240191,0,"['宅文', '玄幻奇幻']",0.0,9,灭世boss不可能有重生女友,235042,镜爵,https://c1.kuangxiangit.com/uploads/allimg/c200720/20-07-20225713-87989-100141380.jpg,2020-09-28T01:57:22.000Z,0
10,240383,0,"['宅文', '科幻无限']",0.0,1,只有我知道二次元的世界,179700,苍之境界,https://c1.kuangxiangit.com/uploads/allimg/c200819/19-08-20153622-550.jpg,2020-09-27T18:40:57.000Z,0
11,240390,0,"['宅文', '科幻无限']",0.0,1,末日共生,182093,歼灭天使,https://c1.kuangxiangit.com/uploads/allimg/c200801/01-08-20143517-57937.jpg,2020-09-10T14:06:44.000Z,0
12,240416,0,"['宅文', '仙侠武侠']",0.0,1,我女儿是幕后大佬,153807,勤勤恳恳码字机,https://c1.kuangxiangit.com/uploads/allimg/c200825/25-08-20204150-48857-100198146.jpg,2020-09-28T03:21:54.000Z,0
13,240460,0,"['宅文', '玄幻奇幻']",0.0,3,我，103魔导不死部队队长,238289,莲花郎面,https://c1.kuangxiangit.com/uploads/allimg/c200821/21-08-20002249-47099-100196290.jpg,2020-09-27T04:55:03.000Z,0
14,240516,0,"['宅文', '玄幻奇幻']",0.0,2,魔王女儿和她的废柴人类母亲,386364,红烧乳鸽,https://c1.kuangxiangit.com/uploads/allimg/c200229/29-02-20212102-13763.jpg,2020-09-26T16:26:51.000Z,0
15,240524,0,"['宅文', '都市青春']",0.0,0,修道的我真的好强,220110,丶呼风,https://c1.kuangxiangit.com/uploads/allimg/c200808/08-08-20120959-15141-100188652.jpg,2020-09-26T06:23:13.000Z,0
16,240532,0,"['宅文', '都市青春']",0.0,1,圣人惠简易攻略手册,248746,铁三角,https://c1.kuangxiangit.com/uploads/allimg/c200722/22-07-20150307-9078.jpg,2020-09-27T15:05:20.000Z,0
17,240636,0,"['宅文', '玄幻奇幻']",0.0,0,我，时钟塔讲师,255464,月の繭,https://c1.kuangxiangit.com/uploads/allimg/c200922/22-09-20142117-72484-100193781.jpg,2020-09-27T15:50:01.000Z,0
18,240648,0,"['宅文', '都市青春']",0.0,2,我在东京肝经验,481093,mr寇德,https://c1.kuangxiangit.com/uploads/allimg/c200731/31-07-20135219-82054-100188827.jpg,2020-09-28T02:58:27.000Z,0
19,240650,0,"['宅文', '玄幻奇幻']",0.0,1,不疯狂的戴夫才是主角,396973,龙榆,https://c1.kuangxiangit.com/uploads/allimg/c200811/11-08-20144303-15659-100183330.jpg,2020-09-27T11:53:05.000Z,0
0,127575,0,"['宅文', '玄幻奇幻']",0,2,巫妖的位面穿越守则,巧克力香草猫,https://c1.kuangxiangit.com/uploads/allimg/c170526/26-05-17034747-30213-100015055.jpg,333643,2020-09-20T20:37:04.000Z,0
1,240651,0,"['宅文', '玄幻奇幻']",0,1,异界天网不会释放魔导终结者,二狗狗狗狗,https://c1.kuangxiangit.com/uploads/allimg/c200811/11-08-20143959-71136-100193975.jpg,117592,2020-09-23T11:57:03.000Z,0
2,240716,0,"['宅文', '灵异未知']",0,7,东京糖豆人暴揍灵异,炎锅锅从不骗人,https://c1.kuangxiangit.com/uploads/allimg/c200820/20-08-20095356-28993-100196668.jpg,214191,2020-09-27T21:24:15.000Z,0
3,240760,0,"['宅文', '都市青春']",0,2,拒亡者,左墨辉,https://c1.kuangxiangit.com/uploads/allimg/c200817/17-08-20173007-77915.jpg,166304,2020-09-27T21:55:42.000Z,0
4,240774,0,"['宅文', '科幻无限']",0,4,你管这个叫玩具？,纯鸽子,https://c1.kuangxiangit.com/uploads/allimg/c200824/24-08-20113233-46759.jpg,235877,2020-09-27T20:34:01.000Z,0
5,240795,0,"['宅文', '灵异未知']",0,2,我在东京玩泥巴,好人有好卡,https://c1.kuangxiangit.com/uploads/allimg/c200831/31-08-20090109-11690-100197755.jpg,170887,2020-09-27T16:32:15.000Z,0
6,240797,0,"['宅文', '科幻无限']",0,0,人在西游亏成首富,逃离一切,https://c1.kuangxiangit.com/uploads/allimg/c200824/24-08-20103814-38805-100188780.jpg,216173,2020-09-12T12:06:54.000Z,0
7,240804,0,"['宅文', '科幻无限']",0,1,火影，这个鸣人有毒,宇智波瞎编,https://c1.kuangxiangit.com/uploads/allimg/c200805/05-08-20175802-1978.jpg,348708,2020-09-28T00:00:02.000Z,0
8,240816,1,"['宅文', '仙侠武侠']",0,1,我，时间管理大师,变化无穷,https://c1.kuangxiangit.com/uploads/allimg/c200614/14-06-20191357-22048.jpg,362026,2020-09-25T00:00:02.000Z,0
9,240828,0,"['宅文', '科幻无限']",0,0,在无限死亡游戏当三分钟真英灵,煲个鸽子汤,https://c1.kuangxiangit.com/uploads/allimg/c200807/07-08-20232337-80058-100193172.jpg,465203,2020-09-28T02:41:55.000Z,0
10,240829,0,"['宅文', '都市青春']",0,0,我在霓虹做文豪,宁筝筝,https://c1.kuangxiangit.com/uploads/allimg/c200730/30-07-20180127-34180.jpg,181434,2020-09-27T16:27:56.000Z,0
11,240904,0,"['宅文', '都市青春']",0,1,这些角色都是我的马甲,永夜迷离,https://c1.kuangxiangit.com/uploads/allimg/c200819/19-08-20122435-25333.jpg,212832,2020-09-27T21:54:32.000Z,0
12,240920,0,"['宅文', '仙侠武侠']",0,1,我不做天下第一刺客了,贺新凉,https://c1.kuangxiangit.com/uploads/allimg/c200713/13-07-20113725-13453.jpg,327410,2020-09-25T21:55:16.000Z,0
13,240959,0,"['宅文', '科幻无限']",0,0,被女恶人盯上的骑士,以染言苏,https://c1.kuangxiangit.com/uploads/allimg/c200606/06-06-20090556-81922.jpg,519910,2020-09-28T01:00:01.000Z,0
14,240965,0,"['宅文', '灵异未知']",0,1,我才不是天师,晴天的吉吉,https://c1.kuangxiangit.com/uploads/allimg/c200926/26-09-20121210-4152-100056458.jpg,164072,2020-09-28T00:43:09.000Z,0
15,240977,0,"['宅文', '都市青春']",0,11,什么？！喜欢我的女孩子又增加了？,夏日里的烟火,https://c1.kuangxiangit.com/uploads/allimg/c200826/26-08-20105425-40495.jpg,150415,2020-09-28T03:25:01.000Z,0
16,240978,0,"['宅文', '仙侠武侠']",0,5,我的女仇敌们都重生了,一只水瓶,https://c1.kuangxiangit.com/uploads/allimg/c200826/26-08-20170817-44508.jpg,105602,2020-09-27T19:04:15.000Z,0
17,240984,0,"['宅文', '历史军事']",0,10,从型月开始的欧陆王国风云,康布罗纳,https://c1.kuangxiangit.com/uploads/allimg/c200908/08-09-20222743-13187-100199641.jpg,235560,2020-09-27T14:23:19.000Z,0
18,240999,0,"['宅文', '免费同人']",0,5,刚力怪兽希尔巴贡的无限之旅,第一千号道长,https://c1.kuangxiangit.com/uploads/allimg/c200719/19-07-20152455-77012.jpg,375621,2020-09-28T03:42:14.000Z,0
19,241004,0,"['宅文', '都市青春']",0,3,我创造了型月世界,空青之林,https://c1.kuangxiangit.com/uploads/allimg/c200623/23-06-20180126-91970.jpg,504434,2020-09-27T18:12:33.000Z,0
0,242884,0,"['宅文', '科幻无限']",7.2,14,为时已晚，有机体,295682,猫车MK2,https://c1.kuangxiangit.com/uploads/allimg/c200627/27-06-20090310-97112.jpg,2020-09-27T00:00:02.000Z,0
1,242905,0,"['宅文', '玄幻奇幻']",3.5,16,恐怖之每周一个综漫角色,255063,仙弗兰,https://c1.kuangxiangit.com/uploads/allimg/c200829/29-08-20225348-37591-100198648.jpg,2020-09-27T21:09:16.000Z,0
2,241010,0,"['宅文', '科幻无限']",0.0,1,肉就完事了,540106,黄火青,https://c1.kuangxiangit.com/uploads/allimg/c200626/26-06-20202327-19599-100176411.jpg,2020-09-28T04:32:38.000Z,0
3,241025,0,"['宅文', '科幻无限']",0.0,1,在？学园都市超恶役参上,273997,ex幻想家,https://c1.kuangxiangit.com/uploads/allimg/c200903/03-09-20173547-43173-100191166.jpg,2020-09-28T00:30:01.000Z,0
4,241036,0,"['宅文', '都市青春']",0.0,2,我欺骗了二次元女主,208566,叶子轮回,https://c1.kuangxiangit.com/uploads/allimg/c200828/28-08-20174956-42751.jpg,2020-09-27T13:57:28.000Z,0
5,241041,0,"['宅文', '灵异未知']",0.0,2,我的百鬼夜行不可能这么可爱,216849,战争主宰,https://c1.kuangxiangit.com/uploads/allimg/c200807/07-08-20105323-80710-100193401.jpg,2020-09-27T18:24:08.000Z,0
6,241044,0,"['宅文', '玄幻奇幻']",0.0,1,撸猫撸到天下无敌是种什么体验,307016,渣渣橙,https://c1.kuangxiangit.com/uploads/allimg/c200720/20-07-20133012-22638.jpg,2020-09-17T23:47:30.000Z,0
7,241061,1,"['宅文', '科幻无限']",0.0,0,逢魔时王的枯燥生活,532595,东云柚子,https://c1.kuangxiangit.com/uploads/allimg/c200813/13-08-20175150-76975-100154411.jpg,2020-09-14T09:21:01.000Z,0
8,241118,0,"['宅文', '仙侠武侠']",0.0,2,我变成了第九个太阳,161336,叶未星,https://c1.kuangxiangit.com/uploads/allimg/c200814/14-08-20051220-47923.jpg,2020-09-27T18:43:51.000Z,0
9,241126,0,"['宅文', '游戏竞技']",0.0,3,到点了，崩坏三懂王上线！,231434,白南夕,https://c1.kuangxiangit.com/uploads/allimg/c200903/03-09-20173502-91682-100189884.jpg,2020-09-28T02:10:33.000Z,0
10,241127,0,"['宅文', '科幻无限']",0.0,2,末日里的抽卡游戏,209600,萌神降世,https://c1.kuangxiangit.com/uploads/allimg/c200810/10-08-20092758-21891.jpg,2020-09-27T12:36:47.000Z,0
11,241130,0,"['宅文', '玄幻奇幻']",0.0,1,我，天灾剑仙，塞上长城,151955,星辰钟塔的人偶,https://c1.kuangxiangit.com/uploads/allimg/c200826/26-08-20105956-34411.jpg,2020-09-28T04:12:39.000Z,0
12,241135,0,"['宅文', '科幻无限']",0.0,4,宇智波泉奈的BUG火影世界,772184,在干嘛？有空吗？,https://c1.kuangxiangit.com/uploads/allimg/c200509/09-05-20153008-18853-100169815.jpg,2020-09-28T04:02:39.000Z,0
13,241137,0,"['宅文', '仙侠武侠']",0.0,1,我不做龙王了,260176,元宵,https://c1.kuangxiangit.com/uploads/allimg/c200728/28-07-20181051-43668-100190679.jpg,2020-09-27T19:58:19.000Z,0
14,241141,0,"['宅文', '科幻无限']",0.0,1,奇迹魔女的世界之旅,134759,废纸篓子,https://c1.kuangxiangit.com/uploads/allimg/c200801/01-08-20124406-25390-100191728.jpg,2020-09-27T16:00:02.000Z,0
15,241143,1,"['宅文', '都市青春']",0.0,0,御坂美琴和食蜂操祈不会梦到罗德岛,414146,噫了又噫的食蜂,https://c1.kuangxiangit.com/uploads/allimg/c200322/22-03-20175141-26154-100157533.jpg,2020-09-18T03:56:46.000Z,0
16,241310,0,"['宅文', '免费同人']",0.0,1,阴阳师大人，请不要再偷懒了,268110,路过途中,https://c1.kuangxiangit.com/uploads/allimg/c200202/02-02-20005357-48802.jpg,2020-09-26T15:04:53.000Z,0
17,241341,0,"['宅文', '玄幻奇幻']",0.0,0,领主之路,921783,苏韵,https://c1.kuangxiangit.com/uploads/defaultimg/c200827/27-08-20150947-420.jpg,2020-09-23T15:28:17.000Z,0
18,242885,0,"['宅文', '灵异未知']",0.0,8,在kr里学魔法是不是搞错了什么？,250870,铁憨憨堡大公,https://c1.kuangxiangit.com/uploads/allimg/c200418/18-04-20214711-4109-100162287.jpg,2020-09-24T12:04:00.000Z,0
19,242903,0,"['宅文', '玄幻奇幻']",0.0,3,我将一次不死并且超神,174443,牧官,https://c1.kuangxiangit.com/uploads/allimg/c200812/12-08-20172919-61318-100191563.jpg,2020-09-25T17:01:41.000Z,0
0,45504,0,"['宅文', '科幻无限']",0,10,某虫群御坂的综漫之旅,泽洛斯的御坂,https://c1.kuangxiangit.com/uploads/allimg/c160330/30-03-16175551-97052-100003391.jpg,561977,2020-09-23T13:58:39.000Z,0
1,45834,0,"['宅文', '科幻无限']",0,8,和世界为敌之人,很冇节操の姬神,https://c1.kuangxiangit.com/uploads/allimg/c160505/05-05-16193316-99745-100010527.jpg,679266,2020-09-21T07:19:27.000Z,0
2,46976,0,"['宅文', '免费同人']",0,0,不存在的神域,没有烤焦的烧鱼,https://c1.kuangxiangit.com/uploads/allimg/c160530/30-05-16161604-16556-100011633.jpg,238310,2020-09-13T13:50:19.000Z,0
